order_id,order_ts,country,category,price,quantity
23453,2024-01-29,US,home,150.66,7
23454,2024-01-05,UK,home,24.36,6
23455,2024-01-02,MX,electronics,207.28,3
23456,2024-01-19,CA,grocery,286.66,3
23457,2024-01-24,UK,electronics,221.66,3
23458,2024-01-20,UK,toys,348.52,9
23459,2024-01-30,UK,grocery,121.38,9
23460,2024-01-02,CA,electronics,43.63,6
23461,2024-01-02,MX,electronics,88.62,2
23462,2024-01-22,UK,toys,137.33,4
23463,2024-01-24,MX,electronics,125.43,7
23464,2024-01-23,UK,toys,259.14,6
23465,2024-01-20,UK,grocery,449.56,6
23466,2024-01-18,UK,toys,181.49,8
23467,2024-01-25,CA,toys,46.77,6
23468,2024-01-20,UK,electronics,410.89,7
23469,2024-01-25,MX,home,13.0,7
23470,2024-01-21,UK,electronics,260.19,7
23471,2024-01-14,MX,home,405.48,1
23472,2024-01-28,MX,grocery,285.39,8
23473,2024-01-15,US,home,465.43,7
23474,2024-01-12,MX,toys,19.84,1
23475,2024-01-11,US,home,471.19,5
23476,2024-01-11,CA,home,376.11,7
23477,2024-01-30,UK,toys,167.14,7
23478,2024-01-07,CA,home,315.69,2
23479,2024-01-12,CA,home,283.18,8
23480,2024-01-16,MX,grocery,455.68,1
23481,2024-01-05,UK,grocery,209.34,3
23482,2024-01-02,UK,grocery,54.24,3
23483,2024-01-22,CA,toys,39.0,8
23484,2024-01-16,US,grocery,209.76,3
23485,2024-01-23,US,grocery,492.92,1
23486,2024-01-30,MX,toys,311.35,9
23487,2024-01-15,US,toys,372.2,2
23488,2024-01-11,US,toys,481.44,1
23489,2024-01-29,CA,toys,333.25,8
23490,2024-01-06,US,grocery,302.97,6
23491,2024-01-13,UK,electronics,98.28,6
23492,2024-01-30,CA,home,148.34,9
23493,2024-01-19,CA,grocery,440.56,3
23494,2024-01-10,US,electronics,256.33,3
23495,2024-01-24,UK,grocery,432.5,3
23496,2024-01-19,UK,grocery,12.82,8
23497,2024-01-30,US,toys,255.47,7
23498,2024-01-05,UK,electronics,161.07,6
23499,2024-01-25,MX,grocery,143.84,8
23500,2024-01-27,MX,home,431.19,7
23501,2024-01-21,US,toys,419.92,1
23502,2024-01-07,CA,home,448.53,9
23503,2024-01-11,CA,electronics,217.6,6
23504,2024-01-14,UK,grocery,480.98,3
23505,2024-01-23,MX,home,163.72,3
23506,2024-01-21,CA,electronics,494.63,6
23507,2024-01-16,UK,toys,379.78,3
23508,2024-01-18,MX,home,328.9,6
23509,2024-01-21,CA,electronics,446.07,2
23510,2024-01-23,UK,electronics,317.65,6
23511,2024-01-23,US,home,212.87,6
23512,2024-01-04,US,grocery,183.86,3
23513,2024-01-01,CA,electronics,74.63,6
23514,2024-01-22,UK,home,242.94,4
23515,2024-01-29,MX,toys,395.82,4
23516,2024-01-15,US,home,73.16,4
23517,2024-01-14,MX,home,464.07,4
23518,2024-01-19,UK,electronics,114.06,2
23519,2024-01-27,US,toys,480.53,9
23520,2024-01-05,CA,grocery,231.09,6
23521,2024-01-04,US,home,73.61,1
23522,2024-01-13,CA,toys,60.5,1
23523,2024-01-18,MX,toys,332.79,8
23524,2024-01-12,US,home,406.37,2
23525,2024-01-23,UK,electronics,33.38,9
23526,2024-01-30,MX,grocery,458.27,9
23527,2024-01-21,MX,electronics,24.06,9
23528,2024-01-15,CA,grocery,274.78,6
23529,2024-01-30,UK,toys,260.23,6
23530,2024-01-23,MX,toys,403.73,4
23531,2024-01-09,US,electronics,293.04,6
23532,2024-01-04,CA,grocery,171.77,5
23533,2024-01-05,UK,home,292.26,3
23534,2024-01-09,CA,electronics,475.86,7
23535,2024-01-13,CA,grocery,65.75,6
23536,2024-01-10,MX,home,330.07,4
23537,2024-01-27,US,home,88.23,8
23538,2024-01-16,US,grocery,106.26,5
23539,2024-01-30,UK,toys,486.39,7
23540,2024-01-13,UK,electronics,413.86,9
23541,2024-01-04,US,home,456.0,5
23542,2024-01-21,CA,toys,80.21,1
23543,2024-01-13,CA,grocery,209.5,7
23544,2024-01-21,US,electronics,384.66,1
23545,2024-01-08,MX,home,325.87,5
23546,2024-01-13,CA,toys,79.76,9
23547,2024-01-15,US,grocery,222.38,3
23548,2024-01-20,MX,toys,125.14,7
23549,2024-01-20,CA,home,172.34,1
23550,2024-01-13,UK,electronics,456.94,6
23551,2024-01-23,CA,electronics,126.89,4
23552,2024-01-27,CA,home,191.12,1
23553,2024-01-05,US,electronics,261.18,5
23554,2024-01-22,CA,electronics,40.14,1
23555,2024-01-22,CA,toys,444.93,6
23556,2024-01-28,MX,grocery,234.82,7
23557,2024-01-06,US,home,183.31,7
23558,2024-01-30,MX,home,241.37,2
23559,2024-01-26,UK,toys,339.08,4
23560,2024-01-05,CA,toys,307.6,8
23561,2024-01-13,US,grocery,290.79,9
23562,2024-01-29,UK,electronics,156.02,1
23563,2024-01-05,US,home,220.23,4
23564,2024-01-25,CA,home,350.15,7
23565,2024-01-13,US,grocery,437.47,6
23566,2024-01-24,US,toys,72.65,3
23567,2024-01-20,MX,toys,420.51,6
23568,2024-01-23,US,electronics,399.39,8
23569,2024-01-08,US,grocery,372.51,9
23570,2024-01-28,MX,home,234.55,4
23571,2024-01-09,CA,electronics,284.03,8
23572,2024-01-21,UK,electronics,241.76,1
23573,2024-01-19,MX,grocery,258.05,2
23574,2024-01-29,CA,electronics,310.2,5
23575,2024-01-20,CA,home,249.05,8
23576,2024-01-15,UK,home,280.28,8
23577,2024-01-26,CA,home,332.63,2
23578,2024-01-22,MX,toys,139.49,4
23579,2024-01-10,CA,electronics,359.01,7
23580,2024-01-11,UK,electronics,485.29,7
23581,2024-01-05,UK,home,102.05,5
23582,2024-01-09,MX,toys,459.65,7
23583,2024-01-29,MX,grocery,214.81,1
23584,2024-01-11,CA,home,458.3,1
23585,2024-01-27,UK,grocery,212.58,6
23586,2024-01-30,UK,home,358.58,8
23587,2024-01-19,CA,grocery,281.08,6
23588,2024-01-02,UK,toys,376.17,1
23589,2024-01-06,MX,grocery,352.22,4
23590,2024-01-29,MX,electronics,479.72,5
23591,2024-01-23,CA,grocery,148.08,9
23592,2024-01-21,CA,toys,465.36,5
23593,2024-01-01,CA,electronics,129.9,1
23594,2024-01-03,MX,home,394.27,4
23595,2024-01-03,MX,grocery,247.4,9
23596,2024-01-28,UK,toys,40.69,8
23597,2024-01-14,MX,toys,22.11,8
23598,2024-01-20,CA,grocery,262.59,9
23599,2024-01-30,US,toys,22.19,3
23600,2024-01-26,US,home,473.46,6
23601,2024-01-22,US,toys,86.72,9
23602,2024-01-05,US,home,245.1,3
23603,2024-01-17,US,grocery,191.84,7
23604,2024-01-15,MX,toys,264.65,5
23605,2024-01-06,CA,grocery,108.18,5
23606,2024-01-14,CA,electronics,433.84,3
23607,2024-01-14,UK,electronics,11.33,9
23608,2024-01-25,CA,grocery,287.91,4
23609,2024-01-27,UK,grocery,176.91,1
23610,2024-01-17,CA,home,111.04,9
23611,2024-01-08,UK,home,110.74,4
23612,2024-01-08,UK,electronics,95.85,4
23613,2024-01-19,CA,toys,303.31,4
23614,2024-01-29,US,electronics,446.27,6
23615,2024-01-09,CA,toys,201.89,9
23616,2024-01-11,CA,home,86.59,2
23617,2024-01-13,US,home,31.03,5
23618,2024-01-13,CA,home,410.37,4
23619,2024-01-27,UK,toys,115.05,1
23620,2024-01-24,US,home,368.92,5
23621,2024-01-19,US,toys,267.17,3
23622,2024-01-26,MX,toys,320.21,8
23623,2024-01-21,UK,toys,290.12,2
23624,2024-01-19,UK,toys,476.21,1
23625,2024-01-05,CA,home,55.73,2
23626,2024-01-16,CA,home,330.85,7
23627,2024-01-09,UK,electronics,61.88,7
23628,2024-01-28,UK,home,101.11,5
23629,2024-01-20,UK,toys,338.66,9
23630,2024-01-22,CA,grocery,311.36,6
23631,2024-01-03,UK,toys,245.53,6
23632,2024-01-19,UK,grocery,387.79,3
23633,2024-01-05,US,toys,347.7,2
23634,2024-01-08,UK,grocery,34.05,9
23635,2024-01-14,MX,grocery,328.95,5
23636,2024-01-24,CA,electronics,196.64,8
23637,2024-01-03,US,grocery,238.26,1
23638,2024-01-24,UK,electronics,264.09,6
23639,2024-01-13,UK,toys,170.92,1
23640,2024-01-11,US,toys,226.78,2
23641,2024-01-29,US,grocery,282.76,4
23642,2024-01-08,US,toys,34.23,1
23643,2024-01-19,MX,home,288.67,4
23644,2024-01-10,MX,home,177.29,9
23645,2024-01-29,US,home,288.41,2
23646,2024-01-26,UK,toys,225.39,8
23647,2024-01-18,CA,home,95.68,3
23648,2024-01-26,MX,electronics,59.02,1
23649,2024-01-18,CA,toys,438.02,9
23650,2024-01-25,CA,home,200.67,5
23651,2024-01-07,MX,toys,309.97,8
23652,2024-01-16,CA,home,47.15,7
23653,2024-01-06,UK,electronics,208.5,1
23654,2024-01-16,MX,grocery,355.19,5
23655,2024-01-16,MX,electronics,484.66,9
23656,2024-01-23,CA,grocery,279.81,1
23657,2024-01-24,CA,home,91.83,6
23658,2024-01-28,US,electronics,11.27,7
23659,2024-01-01,MX,grocery,180.32,5
23660,2024-01-24,CA,electronics,206.01,9
23661,2024-01-19,UK,toys,251.67,1
23662,2024-01-03,MX,grocery,6.97,2
23663,2024-01-06,US,home,363.19,2
23664,2024-01-04,UK,toys,329.32,9
23665,2024-01-04,US,home,13.88,1
23666,2024-01-04,US,home,170.13,9
23667,2024-01-10,UK,toys,187.18,8
23668,2024-01-09,US,grocery,145.55,5
23669,2024-01-08,US,toys,151.57,7
23670,2024-01-19,US,home,219.59,7
23671,2024-01-17,US,electronics,352.58,2
23672,2024-01-17,US,grocery,339.51,9
23673,2024-01-01,MX,electronics,208.11,5
23674,2024-01-20,CA,grocery,312.43,6
23675,2024-01-14,MX,grocery,39.57,1
23676,2024-01-22,MX,electronics,385.87,4
23677,2024-01-20,CA,home,223.55,5
23678,2024-01-27,CA,toys,49.38,5
23679,2024-01-11,UK,electronics,189.97,8
23680,2024-01-03,US,home,355.64,2
23681,2024-01-24,CA,electronics,66.02,4
23682,2024-01-30,UK,toys,408.31,1
23683,2024-01-08,UK,toys,355.56,8
23684,2024-01-22,MX,grocery,46.15,3
23685,2024-01-25,UK,electronics,489.41,5
23686,2024-01-28,US,electronics,472.05,4
23687,2024-01-10,MX,grocery,70.41,2
23688,2024-01-17,CA,home,105.43,2
23689,2024-01-29,MX,home,176.94,4
23690,2024-01-08,MX,grocery,494.9,5
23691,2024-01-22,US,home,354.18,3
23692,2024-01-01,US,home,457.69,4
23693,2024-01-20,MX,home,141.58,6
23694,2024-01-21,CA,grocery,435.65,5
23695,2024-01-07,US,toys,59.68,1
23696,2024-01-24,MX,grocery,497.77,8
23697,2024-01-09,US,electronics,57.79,2
23698,2024-01-28,US,electronics,220.96,1
23699,2024-01-12,UK,electronics,410.83,5
23700,2024-01-22,CA,home,426.26,4
23701,2024-01-26,MX,electronics,432.22,3
23702,2024-01-09,MX,home,146.92,9
23703,2024-01-20,UK,home,331.94,8
23704,2024-01-24,MX,home,109.06,5
23705,2024-01-03,MX,electronics,249.62,8
23706,2024-01-04,UK,electronics,424.76,5
23707,2024-01-10,UK,electronics,207.96,3
23708,2024-01-04,MX,home,59.42,9
23709,2024-01-22,UK,home,16.79,8
23710,2024-01-09,US,toys,450.45,5
23711,2024-01-22,US,toys,66.05,7
23712,2024-01-01,US,grocery,438.64,5
23713,2024-01-05,US,grocery,51.45,1
23714,2024-01-09,UK,home,124.61,3
23715,2024-01-05,CA,grocery,365.52,7
23716,2024-01-06,CA,toys,91.49,2
23717,2024-01-19,MX,toys,442.3,9
23718,2024-01-08,CA,home,116.36,4
23719,2024-01-10,US,grocery,187.22,3
23720,2024-01-11,UK,home,434.15,4
23721,2024-01-13,US,grocery,174.76,5
23722,2024-01-20,US,home,296.38,6
23723,2024-01-04,UK,toys,165.35,4
23724,2024-01-11,US,electronics,241.93,7
23725,2024-01-12,US,grocery,237.88,4
23726,2024-01-05,UK,home,240.46,6
23727,2024-01-30,UK,toys,186.61,5
23728,2024-01-10,MX,toys,362.65,9
23729,2024-01-25,MX,toys,174.76,2
23730,2024-01-29,US,electronics,72.47,9
23731,2024-01-24,MX,home,300.69,9
23732,2024-01-07,CA,electronics,142.66,9
23733,2024-01-21,CA,home,24.19,9
23734,2024-01-09,US,toys,27.36,1
23735,2024-01-09,MX,home,246.55,8
23736,2024-01-10,US,toys,484.27,9
23737,2024-01-10,MX,home,43.53,6
23738,2024-01-02,UK,grocery,169.0,8
23739,2024-01-04,UK,electronics,24.44,7
23740,2024-01-08,UK,electronics,317.52,1
23741,2024-01-29,UK,electronics,291.34,1
23742,2024-01-14,US,grocery,145.28,9
23743,2024-01-17,US,grocery,381.12,4
23744,2024-01-13,US,toys,19.42,7
23745,2024-01-21,CA,toys,67.22,8
23746,2024-01-24,UK,electronics,33.78,2
23747,2024-01-18,UK,grocery,172.35,8
23748,2024-01-18,UK,grocery,255.11,6
23749,2024-01-13,MX,electronics,148.43,2
23750,2024-01-08,MX,home,160.84,6
23751,2024-01-26,CA,toys,289.05,9
23752,2024-01-12,CA,toys,124.33,4
23753,2024-01-25,MX,home,142.33,7
23754,2024-01-23,MX,electronics,451.21,7
23755,2024-01-24,US,grocery,365.1,6
23756,2024-01-21,US,toys,254.9,9
23757,2024-01-01,MX,grocery,353.42,3
23758,2024-01-20,UK,electronics,223.48,6
23759,2024-01-18,MX,electronics,456.57,8
23760,2024-01-03,US,toys,92.36,9
23761,2024-01-12,CA,electronics,89.63,7
23762,2024-01-19,MX,electronics,34.42,8
23763,2024-01-25,MX,grocery,94.1,7
23764,2024-01-13,UK,home,114.13,5
23765,2024-01-10,CA,electronics,431.0,3
23766,2024-01-15,UK,toys,256.71,8
23767,2024-01-20,CA,toys,106.9,6
23768,2024-01-02,UK,grocery,426.58,4
23769,2024-01-19,CA,electronics,42.64,8
23770,2024-01-03,MX,home,145.59,5
23771,2024-01-14,MX,electronics,469.58,7
23772,2024-01-07,MX,toys,484.38,5
23773,2024-01-08,US,grocery,188.33,2
23774,2024-01-29,CA,electronics,403.34,4
23775,2024-01-11,CA,home,82.17,8
23776,2024-01-29,UK,grocery,446.09,9
23777,2024-01-22,US,grocery,397.28,9
23778,2024-01-20,UK,toys,330.97,7
23779,2024-01-06,US,toys,419.67,1
23780,2024-01-29,UK,home,283.43,7
23781,2024-01-11,US,toys,169.53,6
23782,2024-01-17,UK,electronics,334.16,1
23783,2024-01-29,UK,electronics,333.73,4
23784,2024-01-10,US,grocery,292.02,5
23785,2024-01-24,CA,home,394.7,6
23786,2024-01-17,UK,toys,31.44,9
23787,2024-01-21,US,grocery,321.33,4
23788,2024-01-02,US,grocery,290.52,6
23789,2024-01-06,CA,home,114.18,4
23790,2024-01-25,CA,toys,48.17,3
23791,2024-01-05,CA,home,237.6,7
23792,2024-01-04,CA,home,130.75,6
23793,2024-01-30,UK,toys,387.39,2
23794,2024-01-02,UK,electronics,247.75,2
23795,2024-01-12,MX,grocery,481.02,7
23796,2024-01-03,UK,grocery,478.1,8
23797,2024-01-06,MX,electronics,441.26,2
23798,2024-01-24,MX,home,316.73,6
23799,2024-01-14,UK,electronics,301.31,6
23800,2024-01-08,MX,grocery,112.87,4
23801,2024-01-21,CA,toys,360.12,8
23802,2024-01-21,MX,toys,457.62,1
23803,2024-01-26,UK,electronics,160.19,1
23804,2024-01-14,US,grocery,422.49,9
23805,2024-01-29,UK,electronics,208.09,9
23806,2024-01-03,US,electronics,477.68,8
23807,2024-01-16,US,grocery,202.27,1
23808,2024-01-15,MX,toys,387.32,7
23809,2024-01-07,MX,grocery,405.8,3
23810,2024-01-15,US,electronics,357.08,6
23811,2024-01-13,MX,electronics,194.33,4
23812,2024-01-06,CA,toys,82.25,7
23813,2024-01-15,UK,electronics,54.53,6
23814,2024-01-17,MX,electronics,51.36,9
23815,2024-01-04,US,toys,385.91,3
23816,2024-01-22,US,grocery,193.67,3
23817,2024-01-27,UK,home,193.26,1
23818,2024-01-22,MX,grocery,104.87,1
23819,2024-01-27,MX,home,111.2,8
23820,2024-01-14,US,grocery,193.54,1
23821,2024-01-15,UK,toys,109.97,1
23822,2024-01-28,US,toys,318.89,8
23823,2024-01-12,UK,toys,426.39,7
23824,2024-01-19,MX,home,340.85,4
23825,2024-01-22,MX,grocery,151.79,5
23826,2024-01-28,UK,toys,164.48,1
23827,2024-01-10,US,home,309.95,7
23828,2024-01-06,US,toys,310.99,9
23829,2024-01-28,US,electronics,376.78,7
23830,2024-01-25,UK,electronics,468.39,6
23831,2024-01-09,UK,toys,116.72,2
23832,2024-01-02,US,home,148.63,9
23833,2024-01-04,US,electronics,361.62,4
23834,2024-01-09,UK,toys,64.69,2
23835,2024-01-15,UK,toys,124.58,9
23836,2024-01-30,US,home,119.07,9
23837,2024-01-13,US,home,110.32,6
23838,2024-01-20,MX,electronics,353.83,8
23839,2024-01-08,CA,toys,100.57,5
23840,2024-01-26,UK,electronics,430.67,4
23841,2024-01-28,CA,grocery,283.12,1
23842,2024-01-19,UK,toys,261.77,4
23843,2024-01-19,MX,home,197.16,3
23844,2024-01-25,UK,grocery,121.36,1
23845,2024-01-16,UK,home,84.37,5
23846,2024-01-11,CA,home,102.35,4
23847,2024-01-10,MX,grocery,468.56,2
23848,2024-01-08,MX,electronics,312.26,6
23849,2024-01-01,MX,grocery,245.31,3
23850,2024-01-10,MX,toys,17.67,5
23851,2024-01-30,UK,electronics,473.2,7
23852,2024-01-18,CA,electronics,376.18,6
23853,2024-01-03,MX,toys,96.87,7
23854,2024-01-30,US,toys,208.68,6
23855,2024-01-11,MX,home,317.41,3
23856,2024-01-18,CA,grocery,91.91,7
23857,2024-01-03,CA,toys,246.18,1
23858,2024-01-08,CA,grocery,356.85,3
23859,2024-01-27,CA,electronics,78.75,1
23860,2024-01-27,US,toys,128.62,1
23861,2024-01-28,MX,electronics,248.8,3
23862,2024-01-14,UK,home,350.16,5
23863,2024-01-06,UK,home,282.98,8
23864,2024-01-15,US,toys,109.95,4
23865,2024-01-14,MX,toys,412.63,1
23866,2024-01-07,MX,toys,262.84,5
23867,2024-01-10,UK,electronics,60.23,8
23868,2024-01-15,US,toys,117.11,6
23869,2024-01-29,UK,home,484.24,7
23870,2024-01-10,US,toys,349.43,3
23871,2024-01-22,CA,toys,169.62,1
23872,2024-01-17,MX,electronics,125.47,2
23873,2024-01-27,MX,grocery,235.06,5
23874,2024-01-19,MX,home,84.51,6
23875,2024-01-29,MX,grocery,120.21,3
23876,2024-01-17,MX,electronics,349.69,5
23877,2024-01-12,MX,toys,427.67,8
23878,2024-01-15,CA,toys,35.73,7
23879,2024-01-26,MX,home,298.43,2
23880,2024-01-12,CA,toys,299.24,4
23881,2024-01-25,MX,electronics,194.43,6
23882,2024-01-29,MX,grocery,393.38,1
23883,2024-01-09,US,home,252.34,8
23884,2024-01-05,MX,toys,75.85,7
23885,2024-01-04,UK,toys,316.3,5
23886,2024-01-12,US,grocery,302.18,6
23887,2024-01-16,US,grocery,496.57,6
23888,2024-01-09,US,toys,113.58,5
23889,2024-01-25,UK,toys,305.16,3
23890,2024-01-03,CA,electronics,288.25,4
23891,2024-01-21,US,grocery,165.25,1
23892,2024-01-03,US,grocery,383.35,2
23893,2024-01-26,US,grocery,189.16,1
23894,2024-01-18,MX,electronics,331.55,7
23895,2024-01-17,CA,grocery,200.69,4
23896,2024-01-28,UK,electronics,397.72,1
23897,2024-01-10,UK,home,498.95,4
23898,2024-01-02,CA,home,345.67,1
23899,2024-01-24,CA,electronics,392.06,1
23900,2024-01-11,CA,home,33.41,5
23901,2024-01-24,MX,grocery,446.7,9
23902,2024-01-03,US,grocery,417.34,8
23903,2024-01-23,MX,electronics,73.62,1
23904,2024-01-23,CA,toys,310.44,6
23905,2024-01-02,MX,grocery,432.87,3
23906,2024-01-09,UK,toys,316.58,9
23907,2024-01-19,MX,toys,441.75,8
23908,2024-01-02,CA,toys,356.65,7
23909,2024-01-28,US,home,222.7,9
23910,2024-01-19,MX,home,478.92,6
23911,2024-01-02,CA,electronics,461.68,4
23912,2024-01-15,MX,home,37.8,1
23913,2024-01-24,UK,toys,84.47,5
23914,2024-01-21,MX,toys,291.71,2
23915,2024-01-03,MX,home,311.27,8
23916,2024-01-05,US,home,450.24,6
23917,2024-01-11,MX,toys,81.72,2
23918,2024-01-27,MX,electronics,192.3,5
23919,2024-01-24,UK,toys,488.96,9
23920,2024-01-07,UK,electronics,430.76,8
23921,2024-01-06,UK,grocery,454.74,3
23922,2024-01-14,US,toys,20.64,8
23923,2024-01-29,UK,home,113.93,1
23924,2024-01-01,UK,home,234.28,9
23925,2024-01-26,MX,toys,437.5,1
23926,2024-01-17,MX,electronics,225.92,1
23927,2024-01-17,US,home,84.53,6
23928,2024-01-14,UK,grocery,308.55,1
23929,2024-01-10,CA,home,447.34,2
23930,2024-01-30,MX,electronics,38.66,5
23931,2024-01-08,CA,toys,250.34,4
23932,2024-01-08,CA,home,490.17,6
23933,2024-01-14,UK,toys,42.52,4
23934,2024-01-07,CA,toys,204.35,1
23935,2024-01-06,US,grocery,113.25,2
23936,2024-01-04,US,grocery,62.93,9
23937,2024-01-01,MX,toys,363.22,5
23938,2024-01-15,CA,electronics,36.53,3
23939,2024-01-25,US,grocery,457.62,2
23940,2024-01-15,US,home,475.47,4
23941,2024-01-01,CA,grocery,292.57,5
23942,2024-01-20,US,toys,311.92,2
23943,2024-01-03,CA,grocery,454.61,1
23944,2024-01-23,US,electronics,288.14,7
23945,2024-01-05,CA,grocery,108.08,8
23946,2024-01-05,US,electronics,182.53,4
23947,2024-01-04,US,home,247.12,1
23948,2024-01-17,US,grocery,354.68,3
23949,2024-01-21,UK,home,235.44,4
23950,2024-01-20,UK,toys,474.05,1
23951,2024-01-14,US,home,300.49,8
23952,2024-01-26,UK,grocery,273.05,9
23953,2024-01-29,CA,grocery,388.95,4
23954,2024-01-08,UK,electronics,106.91,1
23955,2024-01-02,MX,grocery,256.39,3
23956,2024-01-08,MX,toys,13.45,2
23957,2024-01-01,US,electronics,223.58,5
23958,2024-01-29,UK,grocery,80.73,1
23959,2024-01-04,MX,grocery,400.4,4
23960,2024-01-19,US,grocery,191.9,6
23961,2024-01-05,MX,grocery,236.68,3
23962,2024-01-29,US,toys,20.85,5
23963,2024-01-05,MX,grocery,21.58,4
23964,2024-01-21,MX,electronics,134.59,4
23965,2024-01-28,UK,grocery,351.39,8
23966,2024-01-20,US,electronics,378.71,4
23967,2024-01-24,MX,electronics,496.69,1
23968,2024-01-19,US,grocery,392.73,1
23969,2024-01-12,UK,toys,324.72,6
23970,2024-01-20,MX,grocery,352.02,2
23971,2024-01-01,CA,grocery,203.36,9
23972,2024-01-07,CA,electronics,482.62,4
23973,2024-01-17,CA,home,310.56,1
23974,2024-01-02,US,home,14.37,2
23975,2024-01-11,UK,toys,177.35,7
23976,2024-01-07,US,electronics,74.82,1
23977,2024-01-17,US,toys,121.64,3
23978,2024-01-27,CA,grocery,285.11,1
23979,2024-01-03,UK,grocery,222.67,2
23980,2024-01-29,MX,toys,228.2,2
23981,2024-01-22,US,electronics,218.42,9
23982,2024-01-06,CA,grocery,103.88,3
23983,2024-01-22,US,electronics,57.78,7
23984,2024-01-11,US,grocery,219.72,9
23985,2024-01-29,UK,grocery,138.22,4
23986,2024-01-18,MX,toys,157.76,6
23987,2024-01-18,US,toys,57.46,1
23988,2024-01-22,US,electronics,389.6,7
23989,2024-01-10,MX,home,35.61,4
23990,2024-01-05,UK,home,352.68,8
23991,2024-01-30,US,home,317.88,4
23992,2024-01-23,UK,grocery,27.47,6
23993,2024-01-23,UK,home,415.3,3
23994,2024-01-21,US,toys,289.49,1
23995,2024-01-24,MX,home,361.18,9
23996,2024-01-26,US,home,295.13,3
23997,2024-01-22,US,home,125.37,9
23998,2024-01-15,CA,home,155.37,2
23999,2024-01-21,MX,home,498.66,4
24000,2024-01-20,CA,electronics,404.52,1
24001,2024-01-23,MX,toys,419.97,2
24002,2024-01-04,US,home,133.19,2
24003,2024-01-21,UK,grocery,392.13,2
24004,2024-01-21,CA,electronics,174.85,2
24005,2024-01-01,CA,grocery,168.05,1
24006,2024-01-15,CA,toys,160.35,4
24007,2024-01-17,CA,home,58.93,7
24008,2024-01-19,MX,toys,56.44,9
24009,2024-01-14,UK,home,347.99,7
24010,2024-01-27,UK,home,255.76,3
24011,2024-01-19,US,grocery,406.29,4
24012,2024-01-18,US,toys,393.23,5
24013,2024-01-28,CA,home,174.85,8
24014,2024-01-02,US,toys,71.15,2
24015,2024-01-06,US,home,142.73,1
24016,2024-01-13,MX,toys,275.39,6
24017,2024-01-17,US,toys,401.45,5
24018,2024-01-06,US,home,225.73,1
24019,2024-01-21,US,toys,299.0,2
24020,2024-01-22,UK,home,278.99,8
24021,2024-01-05,UK,home,111.49,1
24022,2024-01-07,US,home,222.36,9
24023,2024-01-01,CA,electronics,333.52,9
24024,2024-01-13,UK,home,29.78,4
24025,2024-01-19,MX,toys,302.51,8
24026,2024-01-22,MX,electronics,450.2,8
24027,2024-01-01,MX,home,457.53,2
24028,2024-01-13,US,toys,426.26,6
24029,2024-01-11,CA,toys,113.81,9
24030,2024-01-27,MX,toys,430.18,2
24031,2024-01-07,CA,electronics,60.06,4
24032,2024-01-20,MX,grocery,164.77,5
24033,2024-01-03,CA,grocery,201.55,6
24034,2024-01-26,US,electronics,106.99,2
24035,2024-01-25,US,home,437.57,8
24036,2024-01-01,MX,grocery,369.41,2
24037,2024-01-08,MX,grocery,358.56,8
24038,2024-01-17,UK,toys,464.07,4
24039,2024-01-13,MX,toys,381.73,7
24040,2024-01-14,UK,home,216.77,5
24041,2024-01-05,UK,grocery,70.84,7
24042,2024-01-26,US,toys,414.95,2
24043,2024-01-24,US,electronics,358.23,5
24044,2024-01-22,UK,home,304.77,4
24045,2024-01-23,MX,toys,373.84,7
24046,2024-01-27,UK,toys,378.72,6
24047,2024-01-24,MX,toys,372.63,4
24048,2024-01-29,US,electronics,229.77,9
24049,2024-01-06,MX,electronics,269.55,2
24050,2024-01-27,UK,toys,402.59,4
24051,2024-01-22,MX,home,464.86,1
24052,2024-01-27,UK,toys,260.34,9
24053,2024-01-06,MX,grocery,348.05,9
24054,2024-01-21,UK,toys,256.09,1
24055,2024-01-08,US,electronics,211.37,6
24056,2024-01-13,UK,grocery,391.48,5
24057,2024-01-18,US,electronics,78.13,3
24058,2024-01-23,UK,home,225.11,1
24059,2024-01-04,UK,home,296.29,9
24060,2024-01-17,CA,toys,355.41,5
24061,2024-01-29,CA,home,442.73,5
24062,2024-01-05,CA,grocery,84.86,4
24063,2024-01-03,CA,electronics,210.09,4
24064,2024-01-04,MX,toys,117.49,7
24065,2024-01-23,US,home,276.4,9
24066,2024-01-05,US,electronics,106.23,7
24067,2024-01-14,CA,electronics,123.7,1
24068,2024-01-15,MX,home,65.08,5
24069,2024-01-20,UK,toys,284.67,1
24070,2024-01-17,UK,electronics,401.49,6
24071,2024-01-06,US,toys,67.02,2
24072,2024-01-27,US,electronics,397.79,8
24073,2024-01-10,MX,toys,482.76,8
24074,2024-01-22,UK,toys,241.55,7
24075,2024-01-23,MX,home,269.77,4
24076,2024-01-16,UK,electronics,382.23,1
24077,2024-01-17,CA,home,376.84,1
24078,2024-01-14,CA,grocery,58.5,4
24079,2024-01-20,MX,toys,415.02,1
24080,2024-01-12,US,electronics,59.11,2
24081,2024-01-09,MX,home,285.32,3
24082,2024-01-15,MX,grocery,253.83,7
24083,2024-01-12,UK,toys,414.53,7
24084,2024-01-14,UK,electronics,72.15,6
24085,2024-01-26,UK,home,324.22,1
24086,2024-01-22,UK,electronics,447.98,1
24087,2024-01-18,US,toys,278.4,2
24088,2024-01-20,US,grocery,433.65,5
24089,2024-01-06,CA,toys,442.3,2
